Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
45	183	0	0.512851	-2.07803981e-08	-2.21800645e-09	-3.11048763e-08	3.05361971e-09	4.58931639e-09	0	0	0	0	0	3
46	186	0	0.524247689	2.32841951e-09	-2.21686897e-09	-3.11048763e-08	3.05361971e-09	4.58931639e-09	0	0	0	0	0	3
47	189	0	0.535644377	1.78675063e-09	-2.23973293e-09	-3.11048763e-08	3.05361971e-09	4.41455758e-09	0	0	0	0	0	3
48	192	0	0.547041066	2.43856613e-09	-2.22034208e-09	-3.11048763e-08	3.05361971e-09	4.2450854e-09	0	0	0	0	0	3
49	196	0	0.558437755	3.60581907e-09	-2.16856128e-09	-3.11048763e-08	3.60581907e-09	4.0307016e-09	0	0	0	0	0	3
50	199	0	0.569834444	-8.46759624e-11	-2.18682777e-09	-3.11048763e-08	3.60581907e-09	3.84745661e-09	0	0	0	0	0	3
51	202	0	0.581231133	-2.16636137e-09	-2.24761448e-09	-3.11048763e-08	3.60581907e-09	3.71864882e-09	0	0	0	0	0	3
52	206	0	0.592627822	-2.35128953e-09	-2.31273945e-09	-3.11048763e-08	3.60581907e-09	3.6764509e-09	0	0	0	0	0	3
53	210	0	0.604024511	-1.73642565e-09	-2.36368385e-09	-3.11048763e-08	3.60581907e-09	3.63625457e-09	0	0	0	0	0	3
54	213	0	0.6154212	-2.50030515e-09	-2.43078861e-09	-3.11048763e-08	3.60581907e-09	3.61330719e-09	0	0	0	0	0	3
55	216	0	0.626817889	-1.76994113e-09	-2.47742357e-09	-3.11048763e-08	3.60581907e-09	3.58358949e-09	0	0	0	0	0	3
56	219	0	0.638214577	-2.23981524e-09	-2.53438043e-09	-3.11048763e-08	3.60581907e-09	3.57208994e-09	0	0	0	0	0	3
57	222	0	0.649611266	-3.65532855e-09	-2.62237046e-09	-3.11048763e-08	3.60581907e-09	3.60080989e-09	0	0	0	0	0	3
58	224	0	0.661007955	-2.90597486e-10	-2.63370059e-09	-3.11048763e-08	3.60581907e-09	3.56029067e-09	0	0	0	0	0	3
59	227	0	0.672404644	-3.34575032e-10	-2.64586591e-09	-3.11048763e-08	3.60581907e-09	3.52456045e-09	0	0	0	0	0	3
60	230	0	0.683801333	4.11567272e-09	-2.5559702e-09	-3.11048763e-08	4.11567272e-09	3.48297971e-09	0	0	0	0	0	3
61	295	0	0.695198022	2.80303767e-09	-2.49616985e-09	-3.11048763e-08	4.11567272e-09	3.45230306e-09	0	0	0	0	0	3
62	298	0	0.706594711	2.94905362e-09	-2.43528738e-09	-3.11048763e-08	4.11567272e-09	3.45230306e-09	0	0	0	0	0	3
63	302	0	0.7179914	2.4405857e-09	-2.38568406e-09	-3.11048763e-08	4.11567272e-09	3.45230306e-09	0	0	0	0	0	3
64	305	0	0.729388088	2.28639805e-09	-2.33955109e-09	-3.11048763e-08	4.11567272e-09	3.45230306e-09	0	0	0	0	0	3
65	308	0	0.740784777	2.45506974e-09	-2.28780832e-09	-3.11048763e-08	4.11567272e-09	3.45230306e-09	0	0	0	0	0	3
66	311	0	0.752181466	1.83870921e-09	-2.25284448e-09	-3.11048763e-08	4.11567272e-09	3.45230306e-09	0	0	0	0	0	3
67	314	0	0.763578155	1.75435665e-09	-2.28237318e-09	-3.11048763e-08	4.11567272e-09	3.39991043e-09	0	0	0	0	0	3
68	317	0	0.774974844	1.79704387e-09	-2.2312816e-09	-3.11048763e-08	4.11567272e-09	3.32692293e-09	0	0	0	0	0	3
69	320	0	0.786371533	2.00891263e-09	-2.1612917e-09	-3.11048763e-08	4.11567272e-09	3.26090727e-09	0	0	0	0	0	3
70	323	0	0.797768222	1.9551172e-09	-2.09332653e-09	-3.11048763e-08	4.11567272e-09	3.10945907e-09	0	0	0	0	0	3
71	325	0	0.809164911	1.77957756e-09	-1.97392568e-09	-3.11048763e-08	4.11567272e-09	3.07250498e-09	0	0	0	0	0	3
72	328	0	0.820561599	2.46663338e-09	-1.9048858e-09	-3.11048763e-08	4.11567272e-09	3.02642763e-09	0	0	0	0	0	3
73	331	0	0.831958288	-2.37082725e-09	-1.93809541e-09	-3.11048763e-08	4.11567272e-09	2.40728934e-09	0	0	0	0	0	3
74	334	0	0.843354977	-5.26315461e-09	-1.64422195e-09	-3.11048763e-08	4.11567272e-09	2.3979924e-09	0	0	0	0	0	3
75	338	0	0.854751666	4.9502794e-10	-1.620999e-09	-3.11048763e-08	4.11567272e-09	2.38516276e-09	0	0	0	0	0	3
76	342	0	0.866148355	-1.84369284e-09	-1.64793697e-09	-3.11048763e-08	4.11567272e-09	2.36329286e-09	0	0	0	0	0	3
77	345	0	0.877545044	-2.19611918e-09	-1.67552128e-09	-3.11048763e-08	4.11567272e-09	2.25336612e-09	0	0	0	0	0	3
78	348	0	0.888941733	-2.1432136e-09	-1.63286518e-09	-3.11048763e-08	4.11567272e-09	2.2394659e-09	0	0	0	0	0	3
79	352	0	0.900338422	-9.49381703e-10	-1.63446459e-09	-3.11048763e-08	4.11567272e-09	2.12674611e-09	0	0	0	0	0	3
80	356	0	0.911735111	-1.78515901e-09	-1.57357473e-09	-3.11048763e-08	4.11567272e-09	1.30254831e-09	0	0	0	0	0	3
81	360	0	0.923131799	-3.13518203e-09	-9.37899863e-10	-2.07803981e-08	4.11567272e-09	1.70796605e-09	0	0	0	0	0	3
82	363	0	0.934528488	-7.63860595e-10	-9.26785794e-10	-2.07803981e-08	4.11567272e-09	1.71908012e-09	0	0	0	0	0	3
83	367	0	0.945925177	-1.07305657e-09	-8.88380046e-10	-2.07803981e-08	4.11567272e-09	1.75748587e-09	0	0	0	0	0	3
84	370	0	0.957321866	3.18944574e-10	-6.92734643e-10	-2.07803981e-08	4.11567272e-09	1.95313127e-09	0	0	0	0	0	3
85	374	0	0.968718555	1.24311227e-09	-6.3345532e-10	-2.07803981e-08	4.11567272e-09	2.01241059e-09	0	0	0	0	0	3
86	377	0	0.980115244	-1.80911024e-10	-5.88658856e-10	-2.07803981e-08	4.11567272e-09	2.05720706e-09	0	0	0	0	0	3
87	381	0	0.991511933	-1.80445295e-10	-4.30564959e-10	-2.07803981e-08	4.11567272e-09	2.21530096e-09	0	0	0	0	0	3
88	385	0	1.00290862	-2.10979294e-10	-3.89520185e-10	-2.07803981e-08	4.11567272e-09	2.25634573e-09	0.000201038252	0	0	0	0	3
89	389	0	1.01430531	-5.54301405e-10	7.01638317e-11	-5.26315461e-09	4.11567272e-09	2.71602975e-09	0.000201267545	0	0	0	0	3
90	392	0	1.025702	6.6996746e-10	3.24717397e-11	-5.26315461e-09	4.11567272e-09	2.71602975e-09	0.000201036442	0	0	0	0	3
91	395	0	1.03709869	-7.9258842e-09	-1.88269961e-10	-7.9258842e-09	4.11567272e-09	2.71602975e-09	0.000200859189	0	0	0	0	3
92	398	0	1.04849538	-7.52303009e-10	-2.60789714e-10	-7.9258842e-09	4.11567272e-09	2.71602975e-09	0.000200949795	0	0	0	0	3
93	401	0	1.05989207	-2.89359526e-10	-3.493165e-10	-7.9258842e-09	4.11567272e-09	2.71602975e-09	0.000201312465	0	0	0	0	3
94	404	0	1.07128875	-9.10449554e-10	-3.68084082e-10	-7.9258842e-09	4.11567272e-09	2.71602975e-09	0.000200719199	0	0	0	0	3
95	407	0	1.08268544	-1.22398887e-08	-5.97027884e-10	-1.22398887e-08	4.11567272e-09	2.71602975e-09	0.000201326127	0	0	0	0	3
96	410	0	1.09408213	-5.64843897e-09	-6.71963099e-10	-1.22398887e-08	4.11567272e-09	2.71602975e-09	0.000200707837	0	0	0	0	3
97	413	0	1.10547882	-9.50225728e-09	-8.48459272e-10	-1.22398887e-08	4.11567272e-09	2.71602975e-09	0.000200912684	0	0	0	0	3
98	414	0	1.11687551	-7.99932657e-09	-9.73437032e-10	-1.22398887e-08	4.11567272e-09	2.71602975e-09	0.000200697085	0	0	0	0	3
99	417	0	1.1282722	-4.45562511e-10	-9.43337518e-10	-1.22398887e-08	4.11567272e-09	2.71602975e-09	0.000200910613	0	0	0	0	3
100	419	0	1.13966889	-6.59378248e-10	-9.07418495e-10	-1.22398887e-08	4.11567272e-09	2.71602975e-09	0.000201078913	0	0	0	0	3
101	422	0	1.15106558	-4.07979026e-09	-9.17065352e-10	-1.22398887e-08	4.11567272e-09	2.71602975e-09	0.000201016354	0	0	0	0	3
102	424	0	1.16246227	-1.37041545e-10	-9.13575444e-10	-1.22398887e-08	4.11567272e-09	2.71602975e-09	0.000200658952	0	0	0	0	3
103	430	0	1.17385895	-2.14138667e-09	-9.54639345e-10	-1.22398887e-08	4.11567272e-09	2.62613403e-09	0.000200984646	0	0	0	0	3
104	432	0	1.18525564	-1.98754857e-09	-1.09334892e-09	-1.22398887e-08	2.94905362e-09	2.56633368e-09	0.000200626547	0	0	0	0	3
105	436	0	1.19665233	-2.64228075e-10	-1.1630595e-09	-1.22398887e-08	2.94905362e-09	2.50545121e-09	0.000200981797	0	0	0	0	3
106	439	0	1.20804902	-1.862179e-10	-1.23431568e-09	-1.22398887e-08	2.46663338e-09	2.45584789e-09	0.000200613719	0	0	0	0	3
107	443	0	1.21944571	2.69561946e-11	-1.28917089e-09	-1.22398887e-08	2.46663338e-09	2.40971492e-09	0.000200949474	0	0	0	0	3
108	447	0	1.2308424	8.23181508e-10	-1.32242581e-09	-1.22398887e-08	2.46663338e-09	2.35797215e-09	0.000200692988	0	0	0	0	3
109	450	0	1.24223909	1.5762706e-10	-1.37464042e-09	-1.22398887e-08	2.46663338e-09	2.35253702e-09	0.000200971658	0	0	0	0	3
110	454	0	1.25363578	-5.09343738e-10	-1.42800526e-09	-1.22398887e-08	2.46663338e-09	2.35253702e-09	0.000200612187	0	0	0	0	3
111	457	0	1.26503247	9.27372273e-10	-1.44680036e-09	-1.22398887e-08	2.46663338e-09	2.30144543e-09	0.000201447436	0	0	0	0	3
112	460	0	1.27642915	1.02213156e-08	-1.25533964e-09	-1.22398887e-08	1.02213156e-08	2.23145553e-09	0.000200647184	0	0	0	0	3
113	463	0	1.28782584	9.46258621e-09	-1.08593797e-09	-1.22398887e-08	1.02213156e-08	2.16349036e-09	0.000201474446	0	0	0	0	3
114	466	0	1.29922253	2.26805239e-09	-1.0788258e-09	-1.22398887e-08	1.02213156e-08	2.04408951e-09	0.000200742931	0	0	0	0	3
115	470	0	1.31061922	1.49707525e-09	-1.08524631e-09	-1.22398887e-08	1.02213156e-08	2.00825924e-09	0.000201490877	0	0	0	0	3
116	473	0	1.32201591	2.72064751e-09	-1.07947326e-09	-1.22398887e-08	1.02213156e-08	2.00825924e-09	0.000200660038	0	0	0	0	3
117	477	0	1.3334126	3.98817989e-09	-9.34950372e-10	-1.22398887e-08	1.02213156e-08	1.74568511e-09	0.000201439398	0	0	0	0	3
118	481	0	1.34480929	3.07227013e-09	-7.45508901e-10	-1.22398887e-08	1.02213156e-08	1.74568511e-09	0.000200686538	0	0	0	0	3
119	484	0	1.35620598	2.63291932e-10	-7.50775628e-10	-1.22398887e-08	1.02213156e-08	1.74568511e-09	0.000201454374	0	0	0	0	3
120	487	0	1.36760267	2.78922906e-09	-6.45481949e-10	-1.22398887e-08	1.02213156e-08	1.74568511e-09	0.000200700926	0	0	0	0	3
121	490	0	1.37899935	1.07944978e-10	-5.93116854e-10	-1.22398887e-08	1.02213156e-08	1.70462842e-09	0.000201234976	0	0	0	0	3
122	493	0	1.39039604	-1.81826753e-10	-5.4853988e-10	-1.22398887e-08	1.02213156e-08	1.70462842e-09	0.00020069723	0	0	0	0	3
123	496	0	1.40179273	-3.66070517e-10	-5.35282808e-10	-1.22398887e-08	1.02213156e-08	1.64373856e-09	0.000200818113	0	0	0	0	3
124	499	0	1.41318942	-1.38060536e-10	-4.97848752e-10	-1.22398887e-08	1.02213156e-08	1.51696419e-09	0.000200777212	0	0	0	0	3
125	502	0	1.42458611	-5.30601856e-10	-4.38653748e-10	-1.22398887e-08	1.02213156e-08	1.51696419e-09	0.000201407229	0	0	0	0	3
126	505	0	1.4359828	1.18278312e-10	-4.18605136e-10	-1.22398887e-08	1.02213156e-08	1.51696419e-09	0.000200673729	0	0	0	0	3
127	508	0	1.44737949	-6.11388968e-10	-4.08112691e-10	-1.22398887e-08	1.02213156e-08	1.51696419e-09	0.000201491205	0	0	0	0	3
128	511	0	1.45877618	-3.59892785e-09	-4.97155246e-10	-1.22398887e-08	1.02213156e-08	1.51696419e-09	0.000200649129	0	0	0	0	3
129	514	0	1.47017287	-2.30238415e-10	-5.30640488e-10	-1.22398887e-08	1.02213156e-08	1.51696419e-09	0.000201473596	0	0	0	0	3
130	517	0	1.48156955	-1.42338956e-10	-5.29763851e-10	-1.22398887e-08	1.02213156e-08	1.51696419e-09	0.000200649666	0	0	0	0	3
131	521	0	1.49296624	-5.84156334e-10	-5.38939101e-10	-1.22398887e-08	1.02213156e-08	1.51696419e-09	0.000200972847	0	0	0	0	3
132	524	0	1.50436293	2.46161062e-10	-5.28549548e-10	-1.22398887e-08	1.02213156e-08	1.51696419e-09	0.000200657399	0	0	0	0	3
133	527	0	1.51575962	2.74379667e-10	-5.09715887e-10	-1.22398887e-08	1.02213156e-08	1.4792721e-09	0.000201484669	0	0	0	0	3
134	530	0	1.52715631	-9.31457675e-09	-7.36637347e-10	-1.22398887e-08	1.02213156e-08	1.2585304e-09	0.000200651421	0	0	0	0	3
135	533	0	1.538553	-3.14999278e-10	-5.63662689e-10	-1.22398887e-08	1.02213156e-08	1.18601064e-09	0.000200980913	0	0	0	0	3
136	536	0	1.54994969	-3.64766967e-10	-5.54855052e-10	-1.22398887e-08	1.02213156e-08	1.09748386e-09	0.000200727153	0	0	0	0	3
137	539	0	1.56134638	-4.15903823e-09	-6.42802295e-10	-1.22398887e-08	1.02213156e-08	1.07871628e-09	0.000201380468	0	0	0	0	3
138	543	0	1.57274307	-2.21938286e-10	-6.27154312e-10	-1.22398887e-08	1.02213156e-08	1.03868767e-09	0.00020064981	0	0	0	0	3
139	546	0	1.58413975	-7.74107643e-10	-3.66568379e-10	-9.50225728e-09	1.02213156e-08	1.08023198e-09	0.000200966759	0	0	0	0	3
140	549	0	1.59553644	-3.31596458e-09	-3.13557598e-10	-9.50225728e-09	1.02213156e-08	1.13324276e-09	0.00020062752	0	0	0	0	3
141	552	0	1.60693313	1.08805381e-08	1.49687753e-10	-9.31457675e-09	1.08805381e-08	1.59648811e-09	0.000201459163	0	0	0	0	3
142	555	0	1.61832982	1.39432586e-10	3.34659552e-10	-9.31457675e-09	1.08805381e-08	1.78145991e-09	0.000200729673	0	0	0	0	3
143	558	0	1.62972651	-1.2538422e-10	3.41936331e-10	-9.31457675e-09	1.08805381e-08	1.78873669e-09	0.000200724139	0	0	0	0	3
144	561	0	1.6411232	6.5776485e-10	3.71871402e-10	-9.31457675e-09	1.08805381e-08	1.81867176e-09	0.00020065748	0	0	0	0	3
