Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
54	213	0	0.6154212	299.118734	295.406988	293.286395	299.118734	2.17121996	0	0	0	0	0	3
55	216	0	0.626817889	299.29353	295.543514	293.314739	299.29353	2.30116482	0	0	0	0	0	3
56	219	0	0.638214577	299.465449	295.683303	293.343012	299.465449	2.43321039	0	0	0	0	0	3
57	222	0	0.649611266	299.634744	295.826297	293.371233	299.634744	2.5675514	0	0	0	0	0	3
58	224	0	0.661007955	299.801305	295.972435	293.399452	299.801305	2.70430898	0	0	0	0	0	3
59	227	0	0.672404644	299.964344	296.121637	293.442164	299.964344	2.84263371	0	0	0	0	0	3
60	230	0	0.683801333	300.122772	296.273469	293.48523	300.122772	2.98233472	0	0	0	0	0	3
61	295	0	0.695198022	300.276198	296.427809	293.52871	300.276198	3.12347626	0	0	0	0	0	3
62	298	0	0.706594711	300.424153	296.584524	293.572727	300.424153	3.26606487	0	0	0	0	0	3
63	302	0	0.7179914	300.567096	296.743487	293.617342	300.567096	3.41008363	0	0	0	0	0	3
64	305	0	0.729388088	300.705093	296.904572	293.685414	300.705093	3.55440647	0	0	0	0	0	3
65	308	0	0.740784777	300.838675	297.067146	293.754582	300.838675	3.69859804	0	0	0	0	0	3
66	311	0	0.752181466	300.96675	297.231059	293.824799	300.96675	3.84267392	0	0	0	0	0	3
67	314	0	0.763578155	301.091599	297.396213	293.895793	301.091599	3.98668648	0	0	0	0	0	3
68	317	0	0.774974844	301.212558	297.562504	293.967594	301.212558	4.13065392	0	0	0	0	0	3
69	320	0	0.786371533	301.328868	297.729805	294.076724	301.328868	4.27315276	0	0	0	0	0	3
70	323	0	0.797768222	301.442416	297.897207	294.18588	301.442416	4.41354642	0	0	0	0	0	3
71	325	0	0.809164911	301.551471	298.064607	294.293867	301.551471	4.55201028	0	0	0	0	0	3
72	328	0	0.820561599	301.65821	298.231979	294.400382	301.65821	4.68876844	0	0	0	0	0	3
73	331	0	0.831958288	301.762418	298.399298	294.505783	301.762418	4.82400167	0	0	0	0	0	3
74	334	0	0.843354977	301.864924	298.566551	294.659067	301.864924	4.95629451	0	0	0	0	0	3
75	338	0	0.854751666	301.964417	298.732581	294.80314	301.964417	5.08504757	0	0	0	0	0	3
76	342	0	0.866148355	302.063205	298.897583	294.940666	302.063205	5.21086322	0	0	0	0	0	3
77	345	0	0.877545044	302.158873	299.061633	295.072329	302.158873	5.33416016	0	0	0	0	0	3
78	348	0	0.888941733	302.253121	299.224833	295.199391	302.253121	5.45530518	0	0	0	0	0	3
79	352	0	0.900338422	302.343772	299.387205	295.383045	302.343772	5.57285755	0	0	0	0	0	3
80	356	0	0.911735111	302.432	299.547409	295.559982	302.432	5.68588175	0	0	0	0	0	3
81	360	0	0.923131799	302.515965	299.705499	295.731928	302.515965	5.79475119	0	0	0	0	0	3
82	363	0	0.934528488	302.59806	299.861548	295.903536	302.59806	5.89970252	0	0	0	0	0	3
83	367	0	0.945925177	302.676461	300.015478	296.077928	302.676461	6.00073055	0	0	0	0	0	3
84	370	0	0.957321866	302.751772	300.167156	296.339293	302.751772	6.09571257	0	0	0	0	0	3
